,index,log-age-yr,Vmag,Kmag,V-F225W,V-F336W,V-F438W,V-F547M,V-F555W,V-F606W,V-F625W,V-F656N,V-F657N,V-F658N,V-F814W,log Nly,Mt/Lb,Mt/Lv,Mt/Lk,Z,Library
3881,141,9.255273,4.9218,2.1949,-2.4585,-0.846,-0.7803,-0.0212,-0.1022,0.1939,0.3741,0.7052,0.6215,0.6863,1.0033,40.535,0.7668,0.7265,0.2369,0.008,stelib
3882,142,9.278753,5.0296,2.2876,-2.4843,-0.8443,-0.7817,-0.0208,-0.1028,0.194,0.3739,0.7076,0.6246,0.6886,1.0146,40.5213,0.8436,0.799,0.2569,0.008,stelib
3883,143,9.30103,5.1372,2.4829,-2.5009,-0.8306,-0.7775,-0.0207,-0.1025,0.1919,0.3705,0.6985,0.6179,0.6823,0.9951,40.3875,0.9243,0.8788,0.3063,0.008,stelib
3884,144,9.322219,5.1703,2.502,-2.5395,-0.8412,-0.7851,-0.0208,-0.1033,0.1936,0.3734,0.7045,0.623,0.6873,1.0062,40.3767,0.9549,0.9025,0.3106,0.008,stelib
3885,145,9.342422,5.202,2.5269,-2.5744,-0.8534,-0.7921,-0.021,-0.1039,0.1952,0.376,0.7105,0.6274,0.6917,1.0145,40.365,0.9852,0.9259,0.3166,0.008,stelib
3886,146,9.361728,5.2344,2.5472,-2.6705,-0.8826,-0.8111,-0.0213,-0.1058,0.1984,0.3818,0.7219,0.6363,0.7004,1.0273,40.354,1.0269,0.9506,0.3215,0.008,stelib
3887,147,9.380211,5.2697,2.5715,-2.7467,-0.9102,-0.8269,-0.0216,-0.1072,0.2012,0.3866,0.7326,0.6443,0.7081,1.0391,40.3425,1.0707,0.9787,0.3276,0.008,stelib
3888,148,9.39794,5.3026,2.5881,-2.7833,-0.9256,-0.8356,-0.0218,-0.108,0.2029,0.3894,0.7392,0.6492,0.7128,1.0478,40.418,1.1078,1.0056,0.3316,0.008,stelib
3889,149,9.414973,5.3353,2.6182,-2.8108,-0.9335,-0.8408,-0.0219,-0.1084,0.2038,0.3911,0.7429,0.652,0.7154,1.0509,40.4798,1.1441,1.0342,0.3402,0.008,stelib
3890,150,9.439333,5.3868,2.6714,-2.8465,-0.9425,-0.8478,-0.0221,-0.109,0.2051,0.3933,0.7471,0.6551,0.7186,1.0534,40.5571,1.2026,1.081,0.3562,0.008,stelib
3891,151,9.477121,5.4878,2.7622,-2.9009,-0.9515,-0.8569,-0.0222,-0.1097,0.2071,0.3965,0.7563,0.6616,0.7248,1.0648,40.6258,1.323,1.1806,0.3854,0.008,stelib
3892,152,9.511884,5.5655,2.7983,-2.9493,-0.9668,-0.8666,-0.0223,-0.1105,0.2101,0.4012,0.7702,0.6717,0.7343,1.0882,40.6082,1.4262,1.2625,0.3966,0.008,stelib
3893,153,9.544068,5.6481,2.8627,-2.9734,-0.9698,-0.8723,-0.0224,-0.111,0.2123,0.4047,0.7794,0.6785,0.741,1.1026,40.5892,1.5398,1.3566,0.4191,0.008,stelib
3894,154,9.574031,5.8225,3.0559,-2.8989,-0.9097,-0.8503,-0.0218,-0.109,0.2089,0.3985,0.7708,0.6711,0.7338,1.0954,40.5713,1.7698,1.5868,0.4988,0.008,stelib
3895,155,9.60206,5.8939,3.1987,-2.9257,-0.9008,-0.8465,-0.022,-0.1084,0.2067,0.3951,0.7604,0.6624,0.7261,1.0685,40.4408,1.8774,1.6885,0.5668,0.008,stelib
3896,156,9.628389,5.9398,3.2382,-2.9551,-0.9045,-0.8497,-0.0221,-0.1086,0.2073,0.3962,0.7626,0.6638,0.7277,1.0702,40.4252,1.9568,1.7552,0.5857,0.008,stelib
3897,157,9.653213,5.984,3.2785,-2.9885,-0.9097,-0.8528,-0.0222,-0.1088,0.2079,0.3973,0.7646,0.6653,0.7292,1.071,40.4081,2.0369,1.8222,0.6059,0.008,stelib
3898,158,9.676694,6.029,3.3197,-3.0324,-0.9188,-0.8572,-0.0224,-0.1091,0.2087,0.3987,0.7671,0.6671,0.7312,1.0722,40.3898,2.1242,1.8935,0.6274,0.008,stelib
3899,159,9.69897,6.0656,3.3571,-3.0849,-0.9322,-0.8624,-0.0226,-0.1094,0.2095,0.4002,0.7697,0.6688,0.7331,1.0721,40.3707,2.2,1.9526,0.6475,0.008,stelib
3900,160,9.72016,6.035,3.2539,-3.1949,-0.9873,-0.8876,-0.0231,-0.1116,0.2151,0.4097,0.7892,0.6843,0.7482,1.1015,40.4186,2.1767,1.893,0.5871,0.008,stelib
3901,161,9.740363,6.0716,3.2714,-3.239,-1.0017,-0.8938,-0.0232,-0.1121,0.2166,0.4121,0.7952,0.6889,0.7526,1.1101,40.4247,2.2579,1.9536,0.5953,0.008,stelib
3902,162,9.759667,6.1084,3.2943,-3.279,-1.0154,-0.8995,-0.0233,-0.1126,0.2179,0.4142,0.8003,0.6928,0.7564,1.1168,40.4368,2.3416,2.0168,0.6068,0.008,stelib
3903,163,9.778152,6.1452,3.3225,-3.3132,-1.0272,-0.9043,-0.0234,-0.113,0.2189,0.4159,0.8043,0.6959,0.7593,1.1216,40.4546,2.4271,2.0822,0.6215,0.008,stelib
3904,164,9.79588,6.182,3.3559,-3.3441,-1.0376,-0.9083,-0.0235,-0.1133,0.2197,0.4173,0.8073,0.6981,0.7615,1.1246,40.4766,2.5144,2.15,0.6397,0.008,stelib
3905,165,9.812913,6.2192,3.3946,-3.3725,-1.0463,-0.912,-0.0236,-0.1136,0.2203,0.4185,0.8095,0.6998,0.7632,1.126,40.5021,2.6049,2.2208,0.6617,0.008,stelib
3906,166,9.829304,6.2573,3.4393,-3.3974,-1.0534,-0.9151,-0.0237,-0.1138,0.2208,0.4194,0.811,0.7008,0.7643,1.1257,40.53,2.7,2.2961,0.6883,0.008,stelib
3907,167,9.845098,6.3092,3.5121,-3.4093,-1.0511,-0.9136,-0.0237,-0.1136,0.2202,0.4184,0.8088,0.6989,0.7625,1.1191,40.5591,2.824,2.4042,0.7348,0.008,stelib
3908,168,9.860338,6.3528,3.5656,-3.4233,-1.0534,-0.9151,-0.0238,-0.1137,0.2203,0.4187,0.809,0.6989,0.7627,1.1172,40.5622,2.9387,2.4988,0.7706,0.008,stelib
3909,169,9.875061,6.3789,3.5859,-3.4429,-1.0631,-0.9195,-0.0239,-0.114,0.2212,0.4201,0.8119,0.7011,0.7648,1.1204,40.5962,3.0159,2.5554,0.7839,0.008,stelib
3910,170,9.889301,6.4045,3.6062,-3.461,-1.0725,-0.9237,-0.024,-0.1144,0.2219,0.4214,0.8146,0.7032,0.7668,1.1234,40.6345,3.0935,2.6123,0.7975,0.008,stelib
3911,171,9.90309,6.4295,3.6266,-3.476,-1.0812,-0.9275,-0.0241,-0.1147,0.2226,0.4226,0.8171,0.705,0.7686,1.1262,40.6754,3.1708,2.6692,0.8113,0.008,stelib
3912,172,9.916454,6.454,3.647,-3.4879,-1.0892,-0.9309,-0.0242,-0.1149,0.2232,0.4236,0.8192,0.7066,0.7702,1.1286,40.7176,3.2472,2.7261,0.8255,0.008,stelib
3913,173,9.929419,6.4781,3.6675,-3.4973,-1.0968,-0.934,-0.0243,-0.1152,0.2237,0.4245,0.8211,0.708,0.7716,1.1308,40.7602,3.3237,2.7833,0.8401,0.008,stelib
3914,174,9.942008,6.5018,3.6881,-3.504,-1.1036,-0.9369,-0.0243,-0.1154,0.2242,0.4254,0.8229,0.7093,0.7728,1.1329,40.8026,3.4004,2.8409,0.855,0.008,stelib
3915,175,9.954243,6.5252,3.7088,-3.5088,-1.11,-0.9396,-0.0244,-0.1156,0.2246,0.4262,0.8245,0.7106,0.774,1.1347,40.8442,3.4773,2.8989,0.8703,0.008,stelib
3916,176,9.966142,6.5481,3.7296,-3.512,-1.1159,-0.942,-0.0244,-0.1158,0.225,0.4269,0.826,0.7117,0.7751,1.1364,40.8847,3.5539,2.9569,0.886,0.008,stelib
3917,177,9.977724,6.571,3.7504,-3.5154,-1.122,-0.9446,-0.0245,-0.1159,0.2255,0.4276,0.8275,0.7128,0.7762,1.1381,40.9239,3.6324,3.0159,0.902,0.008,stelib
3918,178,9.989004,6.5937,3.7714,-3.518,-1.1282,-0.9471,-0.0245,-0.1161,0.2259,0.4284,0.829,0.7139,0.7773,1.1397,40.9618,3.7123,3.076,0.9185,0.008,stelib
3919,179,10.0,6.6158,3.7922,-3.52,-1.1344,-0.9497,-0.0246,-0.1163,0.2263,0.4291,0.8304,0.715,0.7783,1.1412,40.9985,3.7921,3.1355,0.9351,0.008,stelib
3920,180,10.010724,6.6353,3.8078,-3.5243,-1.1413,-0.9527,-0.0247,-0.1165,0.2268,0.4299,0.832,0.7162,0.7795,1.1433,41.0295,3.8653,3.1884,0.9475,0.008,stelib
3921,181,10.02119,6.6541,3.8222,-3.5417,-1.1473,-0.9554,-0.0247,-0.1167,0.2271,0.4305,0.8333,0.7172,0.7804,1.1453,41.0253,3.9366,3.2404,0.959,0.008,stelib
3922,182,10.031408,6.6729,3.8367,-3.5588,-1.1532,-0.9581,-0.0247,-0.117,0.2275,0.4312,0.8346,0.7182,0.7813,1.1472,41.0211,4.0091,3.2932,0.9708,0.008,stelib
3923,183,10.041392,6.6916,3.8515,-3.5756,-1.1589,-0.9607,-0.0248,-0.1172,0.2278,0.4318,0.8358,0.7192,0.7822,1.149,41.0169,4.0825,3.3467,0.983,0.008,stelib
3924,184,10.051152,6.71,3.8664,-3.5915,-1.1641,-0.9631,-0.0248,-0.1174,0.2282,0.4324,0.8369,0.7201,0.783,1.1507,41.0128,4.156,3.4004,0.9956,0.008,stelib
3925,185,10.060698,6.7284,3.8815,-3.6067,-1.169,-0.9655,-0.0249,-0.1176,0.2285,0.4329,0.838,0.7209,0.7838,1.1522,41.0086,4.2302,3.4547,1.0085,0.008,stelib
3926,186,10.070038,6.7467,3.8969,-3.6211,-1.1735,-0.9678,-0.0249,-0.1178,0.2288,0.4335,0.8391,0.7217,0.7845,1.1537,41.0046,4.3053,3.5098,1.0218,0.008,stelib
3927,187,10.079182,6.7648,3.9125,-3.6341,-1.1775,-0.9699,-0.0249,-0.1179,0.229,0.434,0.84,0.7224,0.7851,1.155,41.0006,4.3808,3.5654,1.0355,0.008,stelib
3928,188,10.088136,6.7828,3.9282,-3.646,-1.181,-0.9719,-0.025,-0.1181,0.2293,0.4344,0.8409,0.723,0.7857,1.1562,40.9967,4.4561,3.6211,1.0496,0.008,stelib
3929,189,10.09691,6.8005,3.9442,-3.6571,-1.1841,-0.9738,-0.025,-0.1182,0.2295,0.4348,0.8417,0.7236,0.7862,1.1572,40.9927,4.5319,3.6773,1.0641,0.008,stelib
3930,190,10.10551,6.8182,3.9604,-3.6675,-1.187,-0.9756,-0.025,-0.1184,0.2297,0.4352,0.8424,0.7242,0.7867,1.1581,40.9887,4.6081,3.734,1.079,0.008,stelib
3931,191,10.113943,6.8357,3.9767,-3.677,-1.1896,-0.9772,-0.0251,-0.1185,0.2299,0.4356,0.8431,0.7247,0.7871,1.1589,40.9846,4.6846,3.7912,1.0944,0.008,stelib
3932,192,10.122216,6.853,3.9933,-3.6857,-1.1918,-0.9786,-0.0251,-0.1186,0.23,0.4359,0.8437,0.7251,0.7875,1.1596,40.9803,4.7606,3.8486,1.1102,0.008,stelib
3933,193,10.130334,6.8702,4.01,-3.6935,-1.1937,-0.9797,-0.0251,-0.1187,0.2302,0.4362,0.8442,0.7254,0.7878,1.1601,40.9759,4.8366,3.9065,1.1264,0.008,stelib
3934,194,10.138303,6.8873,4.027,-3.7002,-1.1952,-0.9807,-0.0251,-0.1187,0.2303,0.4364,0.8445,0.7257,0.7881,1.1605,40.9713,4.9125,3.9649,1.1431,0.008,stelib
3935,195,10.146128,6.9043,4.0442,-3.7064,-1.1963,-0.9815,-0.0251,-0.1188,0.2304,0.4366,0.8449,0.7259,0.7882,1.1608,40.9667,4.9887,4.0237,1.1604,0.008,stelib
3936,196,10.153815,6.9211,4.0616,-3.7123,-1.197,-0.9822,-0.0252,-0.1189,0.2305,0.4368,0.8451,0.726,0.7884,1.161,40.9619,5.0652,4.0831,1.1781,0.008,stelib
3937,197,10.161368,6.9379,4.0792,-3.7181,-1.1976,-0.9828,-0.0252,-0.1189,0.2306,0.4369,0.8454,0.7262,0.7885,1.1611,40.9571,5.1423,4.1431,1.1964,0.008,stelib
3938,198,10.168792,6.9544,4.097,-3.7241,-1.1981,-0.9834,-0.0252,-0.1189,0.2306,0.4371,0.8455,0.7262,0.7886,1.1611,40.9523,5.2191,4.2031,1.2151,0.008,stelib
3939,199,10.176091,6.97,4.1145,-3.7307,-1.1986,-0.9839,-0.0252,-0.1189,0.2307,0.4372,0.8457,0.7263,0.7886,1.1609,40.9473,5.2927,4.2608,1.2338,0.008,stelib
3940,200,10.18327,6.9809,4.1237,-3.7387,-1.2007,-0.9851,-0.0252,-0.119,0.2309,0.4376,0.8465,0.7269,0.7892,1.1622,40.9446,5.3474,4.3003,1.2434,0.008,stelib
3941,201,10.190331,6.9927,4.1335,-3.7431,-1.2008,-0.986,-0.0253,-0.1191,0.2312,0.438,0.8475,0.7276,0.7899,1.1636,40.9423,5.4092,4.347,1.2546,0.008,stelib
3942,202,10.197281,7.0043,4.1432,-3.7475,-1.2009,-0.9868,-0.0253,-0.1191,0.2314,0.4384,0.8483,0.7283,0.7905,1.1649,40.9399,5.471,4.3939,1.2659,0.008,stelib
3943,203,10.20412,7.0159,4.1529,-3.7517,-1.2009,-0.9876,-0.0253,-0.1192,0.2316,0.4387,0.8492,0.7289,0.7912,1.1663,40.9374,5.533,4.4409,1.2772,0.008,stelib
3944,204,10.210854,7.0274,4.1625,-3.7559,-1.201,-0.9884,-0.0253,-0.1192,0.2318,0.4391,0.8501,0.7296,0.7918,1.1676,40.9349,5.5954,4.4881,1.2886,0.008,stelib
3945,205,10.217484,7.0388,4.1721,-3.7599,-1.201,-0.9891,-0.0253,-0.1192,0.232,0.4394,0.851,0.7302,0.7924,1.169,40.9323,5.658,4.5357,1.3001,0.008,stelib
3946,206,10.224015,7.0502,4.1817,-3.7638,-1.201,-0.9898,-0.0253,-0.1193,0.2322,0.4397,0.8518,0.7308,0.793,1.1703,40.9296,5.7206,4.5833,1.3116,0.008,stelib
3947,207,10.230449,7.0615,4.1912,-3.7675,-1.2009,-0.9904,-0.0253,-0.1193,0.2325,0.4401,0.8527,0.7315,0.7936,1.1716,40.9269,5.7836,4.6313,1.3231,0.008,stelib
3948,208,10.236789,7.0727,4.2007,-3.7712,-1.2009,-0.9911,-0.0254,-0.1194,0.2327,0.4404,0.8535,0.7321,0.7943,1.1729,40.9242,5.8468,4.6794,1.3347,0.008,stelib
3949,209,10.243038,7.0838,4.2101,-3.7747,-1.2009,-0.9917,-0.0254,-0.1194,0.2329,0.4407,0.8543,0.7327,0.7948,1.1742,40.9213,5.91,4.7276,1.3464,0.008,stelib
3950,210,10.249198,7.0949,4.2195,-3.7781,-1.2008,-0.9923,-0.0254,-0.1194,0.2331,0.441,0.8551,0.7333,0.7954,1.1754,40.9185,5.9733,4.7761,1.3581,0.008,stelib
3951,211,10.255273,7.1059,4.2289,-3.7813,-1.2007,-0.9928,-0.0254,-0.1194,0.2333,0.4414,0.8559,0.7339,0.796,1.1767,40.9155,6.037,4.8248,1.3699,0.008,stelib
3952,212,10.261263,7.1168,4.2382,-3.7844,-1.2006,-0.9933,-0.0254,-0.1195,0.2335,0.4417,0.8567,0.7345,0.7966,1.1779,40.9125,6.1006,4.8735,1.3817,0.008,stelib
3953,213,10.267172,7.1277,4.2476,-3.7874,-1.2005,-0.9938,-0.0254,-0.1195,0.2336,0.442,0.8575,0.7351,0.7972,1.1792,40.9094,6.1646,4.9227,1.3936,0.008,stelib
3954,214,10.273002,7.1385,4.2568,-3.7902,-1.2004,-0.9943,-0.0254,-0.1195,0.2338,0.4423,0.8583,0.7357,0.7977,1.1804,40.9063,6.2289,4.9721,1.4056,0.008,stelib
3955,215,10.278753,7.1493,4.2661,-3.7928,-1.2002,-0.9947,-0.0254,-0.1195,0.234,0.4425,0.859,0.7363,0.7983,1.1816,40.9031,6.2931,5.0216,1.4176,0.008,stelib
3956,216,10.284431,7.16,4.2753,-3.7954,-1.2001,-0.9951,-0.0254,-0.1196,0.2342,0.4428,0.8598,0.7368,0.7989,1.1829,40.8999,6.3575,5.0713,1.4297,0.008,stelib
3957,217,10.290034,7.1706,4.2845,-3.7978,-1.1999,-0.9955,-0.0254,-0.1196,0.2344,0.4431,0.8605,0.7374,0.7994,1.1841,40.8966,6.4221,5.1212,1.4419,0.008,stelib
3958,218,10.295568,7.1812,4.2937,-3.8,-1.1997,-0.9958,-0.0254,-0.1196,0.2345,0.4434,0.8612,0.7379,0.7999,1.1852,40.8932,6.4867,5.1712,1.4541,0.008,stelib
3959,219,10.30103,7.1917,4.3028,-3.802,-1.1995,-0.9961,-0.0255,-0.1196,0.2347,0.4436,0.8619,0.7385,0.8005,1.1864,40.8897,6.5513,5.2214,1.4664,0.008,stelib
3960,0,5.0,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3961,1,5.149989,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3962,2,5.200002,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3963,3,5.250005,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3964,4,5.300008,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3965,5,5.349996,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3966,6,5.400002,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3967,7,5.450003,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3968,8,5.500003,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3969,9,5.550008,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3970,10,5.600003,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3971,11,5.650006,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3972,12,5.700002,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3973,13,5.749999,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3974,14,5.800002,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3975,15,5.850003,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3976,16,5.900001,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3977,17,5.950005,1.0165,1.7037,3.0258,1.951,0.2921,0.0004,0.0468,-0.0155,-0.0634,0.1035,-0.0024,0.0745,-0.2236,46.6633,0.0128,0.0307,0.232,0.02,stelib
3978,18,6.0,1.0081,1.6962,3.0263,1.951,0.2917,0.0004,0.0467,-0.0155,-0.0633,0.1043,-0.0021,0.0748,-0.2235,46.6593,0.0127,0.0304,0.2302,0.02,stelib
3979,19,6.019988,0.9996,1.6885,3.0267,1.9509,0.2913,0.0003,0.0467,-0.0154,-0.0632,0.1051,-0.0018,0.075,-0.2234,46.6556,0.0126,0.0302,0.2285,0.02,stelib
3980,20,6.040009,0.9903,1.6801,3.0271,1.9508,0.2909,0.0003,0.0466,-0.0153,-0.0631,0.1059,-0.0015,0.0752,-0.2233,46.6519,0.0125,0.0299,0.2268,0.02,stelib
3981,21,6.060018,0.9802,1.6709,3.0273,1.9506,0.2904,0.0003,0.0466,-0.0153,-0.063,0.1067,-0.0012,0.0754,-0.2232,46.6483,0.0123,0.0296,0.2248,0.02,stelib
3982,22,6.080013,0.966,1.6581,3.0266,1.9501,0.2898,0.0003,0.0466,-0.0152,-0.0629,0.1076,-0.0009,0.0757,-0.2232,46.6436,0.0122,0.0292,0.2221,0.02,stelib
3983,23,6.099991,0.9495,1.6433,3.0255,1.9495,0.2892,0.0002,0.0465,-0.0151,-0.0628,0.1086,-0.0006,0.0759,-0.2233,46.6384,0.012,0.0288,0.2191,0.02,stelib
3984,24,6.120014,0.9323,1.6278,3.0242,1.9488,0.2885,0.0002,0.0464,-0.015,-0.0628,0.1096,-0.0003,0.0761,-0.2234,46.633,0.0118,0.0283,0.2159,0.02,stelib
3985,25,6.140005,0.9143,1.6114,3.0227,1.9481,0.2878,0.0001,0.0464,-0.0149,-0.0627,0.1106,0.0,0.0764,-0.2234,46.6275,0.0116,0.0279,0.2127,0.02,stelib
3986,26,6.159988,0.8955,1.5942,3.0211,1.9473,0.2871,0.0001,0.0463,-0.0148,-0.0626,0.1116,0.0004,0.0766,-0.2235,46.6219,0.0114,0.0274,0.2093,0.02,stelib
3987,27,6.180011,0.8755,1.5759,3.0193,1.9464,0.2863,0.0001,0.0463,-0.0147,-0.0625,0.1126,0.0007,0.0768,-0.2236,46.616,0.0112,0.0269,0.2057,0.02,stelib
3988,28,6.200002,0.8546,1.5566,3.0172,1.9454,0.2855,0.0,0.0462,-0.0147,-0.0625,0.1136,0.001,0.077,-0.2237,46.6099,0.011,0.0263,0.202,0.02,stelib
3989,29,6.220004,0.8325,1.5361,3.0148,1.9442,0.2847,-0.0,0.0462,-0.0146,-0.0624,0.1146,0.0013,0.0772,-0.2239,46.6035,0.0108,0.0258,0.1983,0.02,stelib
3990,30,6.24,0.8116,1.5163,3.0126,1.9431,0.2839,-0.0001,0.0461,-0.0145,-0.0623,0.1156,0.0016,0.0775,-0.224,46.5977,0.0106,0.0253,0.1946,0.02,stelib
3991,31,6.26,0.7944,1.4992,3.0116,1.9425,0.283,-0.0002,0.046,-0.0143,-0.0621,0.1167,0.002,0.0778,-0.2237,46.5934,0.0104,0.0249,0.1915,0.02,stelib
3992,32,6.280009,0.7761,1.4803,3.0107,1.9421,0.2817,-0.0002,0.0458,-0.0141,-0.0616,0.1183,0.0027,0.0783,-0.2228,46.5886,0.0103,0.0245,0.1882,0.02,stelib
3993,33,6.300008,0.7566,1.4596,3.0099,1.9421,0.2802,-0.0003,0.0455,-0.0138,-0.061,0.1204,0.0037,0.0791,-0.2214,46.5836,0.0101,0.0241,0.1847,0.02,stelib
3994,34,6.320001,0.7353,1.4363,3.0094,1.9425,0.2783,-0.0005,0.0451,-0.0134,-0.06,0.1229,0.005,0.0801,-0.2194,46.578,0.0099,0.0236,0.1806,0.02,stelib
3995,35,6.340008,0.7122,1.4105,3.0089,1.9432,0.276,-0.0006,0.0446,-0.0129,-0.0588,0.126,0.0066,0.0813,-0.2168,46.5719,0.0097,0.0231,0.1763,0.02,stelib
3996,36,6.360006,0.6874,1.3821,3.0086,1.9443,0.2733,-0.0008,0.0441,-0.0123,-0.0573,0.1296,0.0085,0.0828,-0.2135,46.5651,0.0095,0.0225,0.1717,0.02,stelib
3997,37,6.379994,0.586,1.2814,2.9994,1.9405,0.2682,-0.0011,0.0433,-0.0116,-0.0558,0.1352,0.0109,0.0846,-0.2111,46.5292,0.0087,0.0204,0.1559,0.02,stelib
3998,38,6.400002,0.4407,1.1399,2.9905,1.937,0.2633,-0.0014,0.0427,-0.0108,-0.0546,0.1409,0.0131,0.0863,-0.2094,46.4837,0.0076,0.0178,0.1364,0.02,stelib
3999,39,6.420005,0.4127,1.1072,2.9934,1.9412,0.2604,-0.0016,0.0419,-0.0101,-0.0525,0.1458,0.0158,0.0884,-0.2045,46.4736,0.0074,0.0173,0.1319,0.02,stelib
4000,40,6.439995,0.3476,1.0384,2.9899,1.9431,0.257,-0.0018,0.0412,-0.0093,-0.0505,0.1505,0.0183,0.0903,-0.2003,46.4626,0.007,0.0163,0.1234,0.02,stelib
4001,41,6.459995,0.2397,0.9296,2.9449,1.9134,0.2571,-0.0017,0.0411,-0.0085,-0.0491,0.1504,0.0224,0.0926,-0.1941,46.4659,0.0063,0.0147,0.1112,0.02,stelib
4002,42,6.480007,0.138,0.8038,2.8736,1.8808,0.2509,-0.002,0.0399,-0.0068,-0.0456,0.1536,0.0281,0.0962,-0.1829,46.4847,0.0057,0.0133,0.0987,0.02,stelib
4003,43,6.500003,0.0988,0.7412,2.838,1.8591,0.2413,-0.0023,0.0382,-0.0055,-0.0424,0.1572,0.032,0.0998,-0.1738,46.4015,0.0055,0.0128,0.0929,0.02,stelib
4004,44,6.519999,0.0728,0.6738,2.7859,1.822,0.2293,-0.0026,0.0361,-0.0037,-0.0382,0.1592,0.0373,0.1051,-0.1592,46.297,0.0055,0.0124,0.087,0.02,stelib
4005,45,6.540004,0.0474,0.5814,2.7059,1.76,0.2135,-0.0028,0.0332,-0.0013,-0.0322,0.1586,0.0444,0.1132,-0.136,46.1969,0.0054,0.0121,0.0796,0.02,stelib
4006,46,6.560002,0.0327,0.4881,2.5875,1.6698,0.196,-0.0029,0.0301,0.0015,-0.0256,0.1553,0.0526,0.123,-0.108,46.1246,0.0054,0.0119,0.0728,0.02,stelib
4007,47,6.580001,-0.0125,0.376,2.4731,1.5848,0.1802,-0.0031,0.0273,0.004,-0.0196,0.1535,0.0604,0.1319,-0.0834,46.0485,0.0052,0.0114,0.0654,0.02,stelib
4008,48,6.600003,-0.0275,0.3182,2.3864,1.5244,0.1692,-0.0032,0.0253,0.0059,-0.0153,0.1531,0.066,0.138,-0.0673,45.9913,0.0052,0.0112,0.0618,0.02,stelib
4009,49,6.620001,-0.0006,0.3244,2.3411,1.498,0.1648,-0.0032,0.0244,0.0069,-0.0127,0.1547,0.0701,0.1412,-0.0592,45.9474,0.0053,0.0114,0.062,0.02,stelib
4010,50,6.640004,0.071,0.4096,2.3353,1.5064,0.1658,-0.0032,0.0249,0.0062,-0.0147,0.1549,0.0691,0.1387,-0.0686,45.9132,0.0056,0.0122,0.0668,0.02,stelib
4011,51,6.660002,0.1526,0.4864,2.3248,1.5044,0.1643,-0.0032,0.0251,0.0057,-0.0161,0.1535,0.0677,0.1375,-0.0738,45.8758,0.0061,0.0131,0.0715,0.02,stelib
